,OverallRating,pros
2062,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2063,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2064,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2065,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2066,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2067,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2068,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2069,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
2070,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2071,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2072,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2073,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2074,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2075,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2076,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2077,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2078,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2079,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2080,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2081,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
2082,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2083,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2084,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2085,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2086,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2087,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2088,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2089,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2090,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2091,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
2092,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2093,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2094,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2095,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2096,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2097,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2098,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2099,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2100,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2101,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2102,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2103,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2104,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2105,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2106,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2107,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2108,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2109,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2110,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2111,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2112,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2113,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2114,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2115,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2116,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2117,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2118,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2119,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2120,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2121,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2122,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2123,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2124,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2125,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2126,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2127,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2128,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2129,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2130,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2131,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
2132,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2133,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2134,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2135,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2136,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2137,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2138,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2139,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2140,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2141,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2142,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2143,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2144,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2145,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2146,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2147,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2148,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2149,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
2150,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2151,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2152,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2153,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2154,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2155,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2156,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2157,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2158,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2159,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2160,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2161,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
2162,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2163,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2164,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2165,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2166,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2167,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2168,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2169,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2170,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2171,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2172,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2173,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2174,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2175,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2176,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2177,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2178,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2179,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2180,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2181,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2182,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2183,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2184,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2185,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2186,5.0,"[ ' [ ' , ' Great ' , ' tech ' , ' stack ' , ' company ' , ' ] ' ]"
2187,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2188,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2189,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2190,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
2191,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
2192,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
2193,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
2194,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
2195,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
2196,5.0,"[ ' [ ' , ' Positive ' , ' culture ' , ' supportive ' , ' management ' , ' ton ' , ' training ' , ' ] ' ]"
2197,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
2198,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
2199,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
2200,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
